,date,time,season,game_id,sr_start,sr_finish,sr_delta,streak_number,result,my_team_sr,enemy_team_sr,team_sr_delta,my_team_1,my_team_2,my_team_3,my_team_4,my_team_5,my_team_6,enemy_team_1,enemy_team_2,enemy_team_3,enemy_team_4,enemy_team_5,enemy_team_6,map,round,capscore,score_distance,time_left,team_role,match_length,charcter_1,character_2,character_3,communication,note,psychological_condition,eliminations,objective_kills,damage,healing,deaths,weapon_accuracy,offensive_assists,defensive_assists,scoped
599,1/23/2017,,3,299.0,,,,,draw,2059,2025,-34,JustWingIt,Altoids70,CrazySpooky,Illgotten,NaySoji,Saboltooth,Fireflyhobo,FlippityFlop,Saeiter,Luciferhead,Sneez4,TKC,hanamura,2,2,,0,attack,8.5,zen,,,,,meh,,,,,,,,,
600,1/23/2017,,3,300.0,2076,2096,20,,win,2067,2059,-8,JustWingIt,Altoids70,Illgotten,NaySoji,SuperSion,Govnah,FoxiiMedic,JurbinBurns,Lush,OcoMmodityo,Sky3s,FireflyHobo,lijiang tower,-,3-2,wlwlw,,cp,25.5,zen,,,,,meh,,,,,,,,,
601,1/23/2017,,3,301.0,2096,2120,24,,win,2061,2053,-8,JustWingIt,Hamman895,ToxPip,Lulu,BarroomHero,Trogdor,XCritical,Insane,Rxnin,Eclipse,FireKid96,Knasty,oasis,-,3-0,www,,cp,15.5,zen,,,,,meh,,,,,,,,,
602,1/23/2017,,3,302.0,2120,2158,38,,win,2065,2103,38,JustWingIt,IMcPherson,Muninn,PhantomShock,Steven,Yoko,Archen,Yatesie,BarroomHero,Trogdor,NerdyNurse,Sphased,lijiang tower,-,3-2,lwwlw,,cp,27,ana,,,,,meh,,,,,,,,,
603,1/23/2017,,3,303.0,2158,2190,32,,win,2093,-,#VALUE!,JustWingIt,Sabertore,Yatesie,Steele,Muninn,PhantomShock,Drakkz,Xeltias,MetaLiconeV2,Explosivo,Shape,XXCrement,dorado,1,2,77.09,0,attack,8,ana,,,,,meh,,,,,,,,,
604,1/23/2017,,3,303.0,,,,,win,2093,-,#VALUE!,JustWingIt,Sabertore,Yatesie,Steele,Muninn,PhantomShock,Drakkz,Xeltias,MetaLiconeV2,Explosivo,Shape,XXCrement,dorado,2,0,58.08,0,defend,4,ana,,,,,meh,,,,,,,,,
605,1/23/2017,,3,304.0,2190,2229,39,,win,2179,2148,-31,JustWingIt,KadeemKiller,1,KingReaper,Knerds,LgetFresh21,Addohm,Sledge,Dhruvinator,Grimm,FunkyMonkey,Conrad,numbani,1,1,84.66,0,attack,7.5,zen,,,,,meh,,,,,,,,,
606,1/23/2017,,3,304.0,,,,,win,2179,2148,-31,JustWingIt,KadeemKiller,1,KingReaper,Knerds,LgetFresh22,Addohm,Sledge,Dhruvinator,Grimm,FunkyMonkey,Conrad,numbani,2,0,,0,defend,5,torbjorn,,,,,meh,,,,,,,,,
607,1/23/2017,,3,305.0,2229,2206,-23,,loss,2228,2209,-19,JustWingIt,HyenaBait,RandalThor,CoolCaleb,SparklMotion,MVitaminx,McFly,Sunny,Fibs,Scilenci,Skoomadadrug,Yhellow,volskaya industries,1,1,,0,attack,8.5,ana,,,,,meh,,,,,,,,,
608,1/23/2017,,3,305.0,,,,,loss,2228,2209,-19,JustWingIt,HyenaBait,RandalThor,CoolCaleb,SparklMotion,MVitaminx,McFly,Sunny,Fibs,Scilenci,Skoomadadrug,Yhellow,volskaya industries,2,2,,0,defend,2.5,ana,,,,,meh,,,,,,,,,
609,1/23/2017,,3,306.0,2206,2228,22,,win,2288,2281,-7,JustWingIt,PickThenPush,Cinomed73,PhatMab,SonofThunder,NeatoBandito,UponWorthy,Kyle,BladesofWind,DietCake,ExplicitLi,TenTen,king's row,1,3,70.19,4:14,attack,4,zen,,,,,meh,,,,,,,,,
610,1/23/2017,,3,306.0,,,,,win,2288,2281,-7,JustWingIt,PickThenPush,Cinomed73,PhatMab,SonofThunder,NeatoBandito,UponWorthy,Kyle,BladesofWind,DietCake,ExplicitLi,TenTen,king's row,2,1,106.16,0,defend,7,zen,,,,,meh,,,,,,,,,
611,1/23/2017,,3,307.0,2228,2249,21,,win,2307,2289,-18,JustWingIt,PickThenPush,MrFlapJack,MgM274,DDedlyHunter,Didiman36,SonofThunder,Sake,Atlas,Triqy,GreenGecko,JDestroyer,gibraltar,1,0,70.52,0,defend,4.5,torbjorn,,,,,meh,,,,,,,,,
612,1/23/2017,,3,307.0,,,,,win,2307,2289,-18,JustWingIt,PickThenPush,MrFlapJack,MgM274,DDedlyHunter,Didiman36,SonofThunder,Sake,Atlas,Triqy,GreenGecko,JDestroyer,gibraltar,2,1,70.53,1:20,attack,2.5,torbjorn,,,,,meh,,,,,,,,,
613,1/23/2017,,3,308.0,2249,2230,-19,,loss,2345,2331,-14,JustWingIt,PickThenPush,Damian,Pharoh,CosmicBox,Rocken,Souf,Skippy,Dark,Dante,Skittles,Zsalcior,eichenwalde,1,3,57.9,2:52,defend,5,symmetra,,,,,meh,,,,,,,,,
614,1/23/2017,,3,308.0,,,,,loss,2345,2331,-14,JustWingIt,PickThenPush,Damian,Pharoh,CosmicBox,Rocken,Souf,Skippy,Dark,Dante,Skittles,Zsalcior,eichenwalde,2,1,87.03,0,attack,7.5,ana,,,,,meh,,,,,,,,,
615,1/23/2017,,3,309.0,2230,2210,-20,,loss,2243,2283,40,JustWingIt,PickThenPush,Vandersmooth,Chimmy,Maximus,Timon,GildedHero,IlirM4,Chigs,Grave,PkFire,Zephy,template of anubis,1,0,,0,attack,4,ana,,,,,meh,,,,,,,,,
616,1/23/2017,,3,309.0,,,,,loss,2243,2283,40,JustWingIt,PickThenPush,Vandersmooth,Chimmy,Maximus,Timon,GildedHero,IlirM4,Chigs,Grave,PkFire,Zephy,template of anubis,2,1,,0,defend,4,ana,,,,,meh,,,,,,,,,
617,1/23/2017,,3,310.0,2210,2231,21,,win,2250,2270,20,JustWingIt,PickThenPush,Stingiest,Hazey,ZinCathon,Viride,Jack,WarMachine,Stoic,Einstein,HHCNMMMP,Rng,oasis,-,3-1,wwlw,,cp,20,zen,,,,,meh,,,,,,,,,
618,1/23/2017,,3,311.0,2231,2211,-20,,loss,2296,2316,20,JustWingIt,PickThenPush,Stingiest,Gnome,Epau,Peppers,Mel,BlueTulip,MrEpicsmiley,DiamonddCiw,GoldSticker,KatanaChamp,nepal,-,1-3,wlll,,cp,15.5,ana,,,,,meh,,,,,,,,,
619,1/23/2017,,3,312.0,2211,2184,-27,,loss,2191,2186,-5,JustWingIt,Menathradon,RetroRaptor,JuiceTrades,Shogun,Zacharyp,CherryonFire,Munkee,Scizor,Abstract,Canary,Nero,oasis,-,2-3,llwl,,cp,20,zen,,,,,meh,,,,,,,,,
620,1/23/2017,,3,313.0,2184,2162,-22,,loss,2184,2180,-4,JustWingIt,Zinibud,CW4st954,FumoBeck,Timmitchell,RomanLove,LousyKid,TheRonin,Jevii,LLamaToe,WeeaBooJones,Plexer,eichenwalde,1,0,,0,attack,4,mercy,,,,,meh,,,,,,,,,
621,1/23/2017,,3,313.0,,,,,loss,2184,2180,-4,JustWingIt,Zinibud,CW4st954,FumoBeck,Timmitchell,RomanLove,LousyKid,TheRonin,Jevii,LLamaToe,WeeaBooJones,Plexer,eichenwalde,2,1,,3:02,defend,1,mercy,,,,,meh,,,,,,,,,
622,1/23/2017,,3,314.0,2162,2129,-33,,loss,2121,2147,26,JustWingIt,HandyMandy,Adam,PandaMonster,ScoutMaster,Zidijan,Rentabeard,Kobeashi,MysticBoon,GhostWhite,LoveBird,MrPizzaGui,oasis,-,2-3,wlwll,,cp,20.5,zen,,,,,meh,,,,,,,,,
623,1/24/2016,,3,315.0,2129,2129,0,,draw,2127,2102,-25,JustWingIt,Lizard,SleepyBear,PlasticJug,Daraus,Mikuchandesu,KingZolezzi,GoldenArmz,Puppy,Rabbidsye969,Angel,Bear,numbani,1,3,65.82,0,attack,8.5,d'va,,,,,meh,,,,,,,,,
624,1/24/2016,,3,315.0,,,,,draw,2127,2102,-25,JustWingIt,Lizard,SleepyBear,PlasticJug,Daraus,Mikuchandesu,KingZolezzi,GoldenArmz,Puppy,Rabbidsye970,Angel,Bear,numbani,2,3,65.82,2:56,defend,5,d'va,,,,,meh,,,,,,,,,
625,1/24/2016,,3,315.0,,,,,draw,2127,2102,-25,JustWingIt,Lizard,SleepyBear,PlasticJug,Daraus,Mikuchandesu,KingZolezzi,GoldenArmz,Puppy,Rabbidsye971,Angel,Bear,numbani,3,0,,0,defend,3,symmetra,,,,,meh,,,,,,,,,
626,1/24/2016,,3,316.0,2129,2090,-39,,loss,2132,2123,-9,JustWingIt,Hydropump,TheTyrant,khanware,FunkyPants,TheLegend27,SleepyBear,KingZolezzi,Miku,Sniper,TheSquatch,ToFuBro,hollywood,1,3,79.06,1:44,defend,5.5,torbjorn,,,,,meh,,,,,,,,,
627,1/24/2016,,3,316.0,,,,,loss,2132,2123,-9,JustWingIt,Hydropump,TheTyrant,khanware,FunkyPants,TheLegend28,SleepyBear,KingZolezzi,Miku,Sniper,TheSquatch,ToFuBro,hollywood,2,2,112.38,0,attack,5.5,zen,,,,,meh,,,,,,,,,
628,1/24/2016,,3,317.0,2090,2123,33,,win,2066,2058,-8,JustWingIt,MartialMarts,TiggaHplS190,Gibusvius,Exodus,Nazgoth,DankMemeLord,Jolope,FrostyFeet,Kagenovinay,Martman689,Sombre,nepal,-,3-0,www,,cp,17.5,ana,,,,,meh,,,,,,,,,
629,1/24/2016,,3,318.0,2123,2156,33,,win,2100,2122,22,JustWingIt,Stinger1829,MonsterJuice,Mignus,Kira,SmurftheSmur,Al3kos,Brhymin,Firesky,Kashido,Basillisk,Hindenburg,hollywood,1,0,,0,defend,5,ana,,,,,meh,,,,,,,,,
630,1/24/2016,,3,318.0,,,,,win,2100,2122,22,JustWingIt,Stinger1830,MonsterJuice,Mignus,Kira,SmurftheSmur,Al3kos,Brhymin,Firesky,Kashido,Basillisk,Hindenburg,hollywood,2,1,,2:37,attack,1.5,ana,,,,,meh,,,,,,,,,
631,1/24/2016,,3,319.0,2156,2132,-24,,loss,2135,2108,-27,JustWingIt,Tsukasa,Megattonne,Nora,Allioup,Flood,HyperCharged,Mignus,Tyslay,JoeDiesel,MilRxDrilr,XstrikerX,numbani,1,0,,0,attack,4.5,ana,,,,,meh,,,,,,,,,
632,1/24/2016,,3,319.0,,,,,loss,2135,2108,-27,JustWingIt,Tsukasa,Megattonne,Nora,Allioup,Flood,HyperCharged,Mignus,Tyslay,JoeDiesel,MilRxDrilr,XstrikerX,numbani,2,1,,2:55,defend,1,symmetra,,,,,meh,,,,,,,,,
633,1/24/2016,,3,320.0,2132,2150,18,,win,2115,2140,25,JustWingIt,Gabeballa,IloveurBum,Bob,Cap,Hutcher,Êddy,Tyslay,Thpxlegend,Tranquil,OGHillary,OGPope,illios,-,3-0,www,,cp,12,zen,,,,,meh,,,,,,,,,
634,1/24/2016,,3,321.0,2150,2166,16,,win,2142,2107,-35,JustWingIt,Wthrmn87,SilentSTorm,NlightenDone,RandomItems,Slade,ArchRaven,ShadowDragon,Kanie,Smegula,Joey,RGrizzy95,illios,-,3-0,www,,cp,11,zen,,,,,meh,,,,,,,,,
635,1/24/2016,,3,322.0,2166,2144,-22,,loss,2159,2155,-4,JustWingIt,Randomitems,Silentstorm,Wthrmn87,MasterKiller,TetraBetta,S17CBayless,Sagi,BockBockBob,Nosk,PnCarter77,PoDxWaterown,oasis,-,1-3,lwll,,cp,23,ana,,,,,meh,,,,,,,,,
636,1/24/2016,,3,323.0,2144,2117,-27,,loss,2081,2076,-5,JustWingIt,Wthrm87,Pewfy,LouiF34,KeeponBussin,Lyysol,Red,Momordicas,Glatimere,LilPiggy23,BVG32,StarkMaus,numbani,1,3,71.75,0:41,defend,7.5,torbjorn,,,,,meh,,,,,,,,,
637,1/24/2016,,3,323.0,,,,,loss,2081,2076,-5,JustWingIt,Wthrm88,Pewfy,LouiF35,KeeponBussin,Lyysol,Red,Momordicas,Glatimere,LilPiggy24,BVG33,StarkMaus,numbani,2,2,43.84,0,attack,9,zen,,,,,meh,,,,,,,,,
638,1/24/2016,,3,324.0,2117,2148,31,,win,2674,2764,90,JustWingIt,Conniving,OWOWhatsthis,Giants420,Hibiki,Schar,KillBoy,JoeBlind,Prelude,Shkleebyn,Averman,Mercilless12,lijiang tower,-,3-0,www,,cp,14.5,ana,,,,,meh,,,,,,,,,
639,1/24/2016,,3,325.0,2148,2131,-17,,loss,2687,2741,54,JustWingIt,Conniving,OWOWhatsthis,Lawless,CleverClever,ShingleServ,Faux,HillKill65,Lancelot,Matt,Allisiya,FelHeart,eichenwalde,1,1,93.93,0,attack,7,,,,,,meh,,,,,,,,,
640,1/24/2016,,3,325.0,,,,,loss,2687,2741,54,JustWingIt,Conniving,OWOWhatsthis,Lawless,CleverClever,ShingleServ,Faux,HillKill65,Lancelot,Matt,Allisiya,FelHeart,eichenwalde,2,2,93.94,,defend,3.5,,,,,,meh,,,,,,,,,
641,1/24/2016,,3,326.0,2131,2118,-13,,loss,2665,-,-,JustWingIt,Conniving,OWOWhatsthis,Timur2011,Bechiñio,Maro,WarmCheese,CrysisCake,Tmype,Huhumeow,Philosopher,Whispers,volskaya industries,1,2,,1:17,defend,7,ana,,,,,meh,,,,,,,,,
642,1/24/2016,,3,326.0,,,,,loss,2665,-,-,JustWingIt,Conniving,OWOWhatsthis,Timur2011,Bechiñio,Maro,WarmCheese,CrysisCake,Tmype,Huhumeow,Philosopher,Whispers,volskaya industries,2,1,,0,attack,8.5,ana,,,,,meh,,,,,,,,,
643,1/24/2016,,3,327.0,2118,2133,15,,win,2125,2126,1,JustWingIt,HyenaSan,WyvernSoul,CWizzy95,Damon22441,KraXiv,Oliver,Bahnfire723,MrBobDaisy,NazFian,RemyBiceps,Spey,dorado,1,3,85.75,6,attack,9.5,zen,,,,,meh,,,,,,,,,
644,1/24/2016,,3,327.0,,,,,win,2125,2126,1,JustWingIt,HyenaSan,WyvernSoul,CWizzy95,Damon22441,KraXiv,Oliver,Bahnfire723,MrBobDaisy,NazFian,RemyBiceps,Spey,dorado,2,1,58.3,0,defend,7,zen,,,,,meh,,,,,,,,,
645,1/25/2017,,3,328.0,2133,2107,-26,,loss,2119,2083,-36,JustWingIt,Dyce,DJstewie,Ransby,Exit,TheBigFro,Biggenz,GozTra,HydroBuster,Moriatry,Bill,ZihengXi,eichenwalde,1,1,67.08,0,attack,6.5,zen,,,,,meh,,,,,,,,,
646,1/25/2017,,3,328.0,,,,,loss,2119,2083,-36,JustWingIt,Dyce,DJstewie,Ransby,Exit,TheBigFro,Biggenz,GozTra,HydroBuster,Moriatry,Bill,ZihengXi,eichenwalde,2,2,67.09,0:15,defend,6,lucio,,,,Infinitend decided to just afk this game and force us the lost,meh,,,,,,,,,
647,1/25/2017,,3,329.0,2107,2107,0,,draw,2109,2104,-5,JustWingIt,IllusioniMind,LeLover,TrueARTS,Extenze,Boomoto,Kronful,Dethhound,Dunsparce,Shukudai,EIcyZelda,Maxakainu,hollywood,1,0,,0,attack,4.5,ana,,,,,meh,,,,,,,,,
648,1/25/2017,,3,329.0,,,,,draw,2109,2104,-5,JustWingIt,IllusioniMind,LeLover,TrueARTS,Extenze,Boomoto,Kronful,Dethhound,Dunsparce,Shukudai,EIcyZelda,Maxakainu,hollywood,2,0,,0,defend,0,torbjorn,,,,,meh,,,,,,,,,
649,1/25/2017,,3,330.0,2107,2135,28,,win,2110,2088,-22,JustWingIt,TrueArts,SmoothCal,Boomoto,Azure,Tek6112,Xiv,Skorm,Pen,JulianJJ1,Pyrenius,Shinfo,lijiang tower,-,3-1,lwww,,cp,23,ana,mercy,,,,meh,,,,,,,,,
650,1/25/2017,,3,331.0,2135,2135,0,,draw,2127,2013,-114,JustWingIt,GalaticGuard,Derwood,Kirito,Bouba,Ludo,Diego,ScoobySaves,OhYou,WebSnoopy,Hailstorm222,Saltyomnic,eichenwalde,1,0,,0,defend,4,torbjorn,,,,,meh,,,,,,,,,
651,1/25/2017,,3,331.0,,,,,draw,2127,2013,-114,JustWingIt,GalaticGuard,Derwood,Kirito,Bouba,Ludo,Diego,ScoobySaves,OhYou,WebSnoopy,Hailstorm222,Saltyomnic,eichenwalde,2,0,,0,attack,4,zen,lucio,,,,meh,,,,,,,,,
652,1/25/2017,,3,332.0,2135,2135,0,,draw,2121,2126,5,JustWingIt,Kronful,Isawynne,Dralantharp,XCVI,Dagamortal,Saloguti,Dva,ThatOneKid,Kirito,Crewger,Jibbsquid,eichenwalde,1,0,,0,defend,4,lucio,,,,,meh,,,,,,,,,
653,1/25/2017,,3,332.0,,,,,draw,2121,2126,5,JustWingIt,Kronful,Isawynne,Dralantharp,XCVI,Dagamortal,Saloguti,Dva,ThatOneKid,Kirito,Crewger,Jibbsquid,eichenwalde,2,0,,0,attack,4,torbjorn,,,,,meh,,,,,,,,,
654,1/25/2017,,3,333.0,2135,2161,26,,win,2137,2115,-22,JustWingIt,CPT4Meric4,GhostDog,HiHiCommando,PastaMasta3,UpperEchelon,Kirito,ChiefBurky,FicusParty,GDragonX,Macouhai,Sirt,illios,-,3-1,lwww,,cp,23,lucio,,,,,meh,,,,,,,,,
655,1/25/2017,,3,334.0,2161,2186,25,,win,2140,2103,-37,JustWingIt,Harambe,Breebers,Godless,HunterForce,jets,Rhinne,Berting,Ciiv,IwasHiro,Myehiem,Yazurii,template of anubis,1,0,,0,defend,4,torbjorn,,,,Ana,meh,,,,,,,,,
656,1/25/2017,,3,334.0,,,,,win,2140,2103,-37,JustWingIt,Harambe,Breebers,Godless,HunterForce,jets,Rhinne,Berting,Ciiv,IwasHiro,Myehiem,Yazurii,template of anubis,2,1,,0,attack,4.5,lucio,symmetra,,,Disconnect on enemy team in last 20 seconds. ,meh,,,,,,,,,
657,1/25/2017,,3,335.0,2186,2216,30,,win,2103,2140,37,JustWingIt,Godless,Harambe,HunterForce,Jets,Zylocks,Matt,AlenB92,BrandiKenz,HoxHound,JoeKah,Tacoman,nepal,-,3-1,lwww,,cp,20,lucio,ana,,,,meh,,,,,,,,,
658,1/25/2017,,3,336.0,2216,2196,-20,,loss,2140,2140,0,JustWingIt,Godless,Harambe,HunterForce,Jets,Govnah,Kermit,Desislet,DJPrettySkin,SandMan,Scanga,Vinrich,oasis,-,1-3,lwll,,cp,19.5,lucio,zen,,,Throw isn't a bad rein,meh,,,,,,,,,
659,1/25/2017,,3,337.0,2196,2220,24,,win,2120,2076,-44,JustWingIt,Godless,Harambe,SuspectSauce,NeoDiWhite,ViHitman,Kemikal,Slat,ShayGuy,Franky,LostMis,Zodiac,lijiang tower,-,3-1,lwww,,cp,19.5,lucio,,,,,meh,,,,,,,,,
660,1/25/2017,,3,338.0,2220,2200,-20,,loss,2122,2120,-2,JustWingIt,Godless,Harambe,SuspectSauce,Bruticus,Kiralex,Wkksh4dows,SickFotch,Airbornelite,AveryJordan2,TCone,ViStalight,gibraltar,1,2,69.12,0,defend,8.5,ana,,,,,meh,,,,,,,,,
661,1/25/2017,,3,338.0,,,,,loss,2122,2120,-2,JustWingIt,Godless,Harambe,SuspectSauce,Bruticus,Kiralex,Wkksh4dows,SickFotch,Airbornelite,AveryJordan2,TCone,ViStalight,gibraltar,2,1,79.41,0,attack,5.5,lucio,,,,,meh,,,,,,,,,
662,1/26/2017,,3,339.0,2200,2227,27,,win,2162,2175,13,JustWingIt,BenjieBoy,Shadow,Ericouso,Freek,Hexum,WildRage,Majoreary,Flu,DerpyDoge,Frisky,ShipDoom,hanamura,1,0,,0,defend,8.5,zen,,,,,meh,,,,,,,,,
663,1/26/2017,,3,339.0,,,,,win,2162,2175,13,JustWingIt,BenjieBoy,Shadow,Ericouso,Freek,Hexum,WildRage,Majoreary,Flu,DerpyDoge,Frisky,ShipDoom,hanamura,2,1,,2,attack,8,ana,,,,,meh,,,,,,,,,
664,1/26/2017,,3,340.0,2227,2208,-19,,loss,2284,2274,-10,JustWingIt,PickThenPush,Marshberger,Jep,JankyBirdBoy,Baregil,Adamata64,Dracoman13,Huaiyang,KiwiByrde,Einstein,Wings,gibraltar,1,2,65.61,0,defend,8.5,ana,,,,,meh,,,,,,,,,
665,1/26/2017,,3,340.0,,,,,loss,2284,2274,-10,JustWingIt,PickThenPush,Marshberger,Jep,JankyBirdBoy,Baregil,Adamata64,Dracoman13,Huaiyang,KiwiByrde,Einstein,Wings,gibraltar,2,0,82.5,0,attack,4.5,ana,,,,,meh,,,,,,,,,
666,1/26/2017,,3,341.0,2208,2186,-22,,loss,2260,2247,-13,JustWingIt,PickThenPush,LokiMeta,FreedomCosts,TheNative540,WoodiTheBear,Baregil,Ez4HungNeezy,KoalaLover,WarDack,Evaunit01,StarPayne,lijiang tower,-,-,lwll,,cp,14.5,lucio,,,,,meh,,,,,,,,,
667,1/26/2017,,3,342.0,2186,2156,-30,,loss,2156,2170,14,JustWingIt,JCron954,GabChab,Genji,MagicTurtle,Mitch,ToxicBabe23,CnlHoagie,CinoChecker,LatexSteve,Adrian618,FeiJuu,numbani,1,2,67.41,0,defend,8,zen,,,,,meh,,,,,,,,,
668,1/26/2017,,3,342.0,,,,,loss,2156,2170,14,JustWingIt,JCron954,GabChab,Genji,MagicTurtle,Mitch,ToxicBabe23,CnlHoagie,CinoChecker,LatexSteve,Adrian618,FeiJuu,numbani,2,0,,0,attack,4.5,,,,,,meh,,,,,,,,,
669,1/26/2017,,3,343.0,2156,2185,29,,win,2113,2127,14,JustWingIt,Toaa,J8AP,SoupyButt,LosChiteg,TheKnionator,Worraw,Neerren,BackFat,IAlwaysLose,MagicTurtle,Mitch,dorado,1,0,34.03,0,defend,4,symmetra,,,,,meh,,,,,,,,,
670,1/26/2017,,3,343.0,,,,,win,2113,2127,14,JustWingIt,Toaa,J8AP,SoupyButt,LosChiteg,TheKnionator,Worraw,Neerren,BackFat,IAlwaysLose,MagicTurtle,Mitch,dorado,2,1,34.04,1:47,attack,2,symmetra,,,,,meh,,,,,,,,,
671,1/26/2017,,3,344.0,2185,2157,-28,,loss,2084,2185,101,JustWingIt,CoolKitty,TrueNamer,SerFlowers,PandaFraust,Z38r4Frency,PokeyTurtle,Theels,RealPhony,SaintBanger,Abum,Dirty,route 66,1,3,74.5,3:38,defend,5.5,symmetra,,,,,meh,,,,,,,,,
672,1/26/2017,,3,344.0,,,,,loss,2084,2185,101,JustWingIt,CoolKitty,TrueNamer,SerFlowers,PandaFraust,Z38r4Frency,PokeyTurtle,Theels,RealPhony,SaintBanger,Abum,Dirty,route 66,2,0,58.36,0,attack,4,zen,,,,,meh,,,,,,,,,
673,1/26/2017,,3,345.0,2157,2186,29,,win,2106,2082,-24,JustWingIt,MrBuilding,GTASan,DaloMar,AvenuesWine,BreadMeister,PotatoSlayer,Carotte,MaddieMariee,Jay2x,Dhubs,Elarve,template of anubis,1,2,,0,attack,9,ana,,,,,meh,,,,,,,,,
674,1/26/2017,,3,345.0,,,,,win,2106,2082,-24,JustWingIt,MrBuilding,GTASan,DaloMar,AvenuesWine,BreadMeister,PotatoSlayer,Carotte,MaddieMariee,Jay2x,Dhubs,Elarve,template of anubis,2,0,,0,defend,4,symmetra,,,,,meh,,,,,,,,,
675,1/26/2017,,3,346.0,2186,2209,23,,win,2160,2116,-44,JustWingIt,Voidling,Corprus,Nateokay,PerfectKev,KeaMien,SwedishDwarf,FrenchFry,CptCannabis,Thorax,BoxMan,NeinHart,volskaya industries,1,0,,0,defend,4.5,symmetra,,,,,meh,,,,,,,,,
676,1/26/2017,,3,346.0,,,,,win,2160,2116,-44,JustWingIt,Voidling,Corprus,Nateokay,PerfectKev,KeaMien,SwedishDwarf,FrenchFry,CptCannabis,Thorax,BoxMan,NeinHart,volskaya industries,2,1,,3:21,attack,2,symmetra,,,,,meh,,,,,,,,,
677,1/27/2017,,3,347.0,2209,2179,-30,,loss,2162,2175,13,JustWingIt,Kamikon,Jaona,SuperCilious,PhotonLuigi,VantaBlack,ZxChristian,VoliKofta,Mixy,BaronPunchy,DoomStench,Mercy,route 66,1,0,53.62,0,attack,4.5,zen,,,,,meh,,,,,,,,,
678,1/27/2017,,3,347.0,,,,,loss,2162,2175,13,JustWingIt,Kamikon,Jaona,SuperCilious,PhotonLuigi,VantaBlack,ZxChristian,VoliKofta,Mixy,BaronPunchy,DoomStench,Mercy,route 66,2,1,53.63,:58,defend,3,,,,,,meh,,,,,,,,,
679,1/27/2017,,3,348.0,2179,2179,0,,,2161,2169,8,JustWingIt,ShadowCity,ClutchZilla,Vokunahvulon,Ignite15,Ignite17,Winston,Memory,ScrubCity,BosssBurger,ImKimChiman,뭣 처쿠 레용,oasis,-,-,,,cp,-,,,,,,meh,,,,,,,,,
680,1/27/2017,,3,349.0,2179,2197,18,,win,2144,2158,14,JustWingIt,BoxRofls,Endi,SilentLamb,Ignite15,Ignite17,Dimo,ItsNotMason,EyeMsPeshul,heroofThyme,ImKimChiman,뭣 처쿠 레용,dorado,1,3,85.75,0,attack,9.5,zen,luico,,,,meh,,,,,,,,,
681,1/27/2017,,3,349.0,,,,,win,2144,2158,14,JustWingIt,BoxRofls,Endi,SilentLamb,Ignite15,Ignite17,Dimo,ItsNotMason,EyeMsPeshul,heroofThyme,ImKimChiman,뭣 처쿠 레용,dorado,2,2,30.04,0,defend,8.5,lucio,,,,,meh,,,,,,,,,
682,1/27/2017,,3,350.0,2197,2173,-24,,loss,2172,2205,33,JustWingIt,Whims,KaoticXombi,Høe,DrPepper,ImSparkyyy,LapisLunatic,DisMalRex,SilentLamb,Leonidas,Ekoms,RedStater,oasis,-,0-3,lll,,cp,15,lucio,,,,,meh,,,,,,,,,
683,1/27/2017,,3,351.0,2173,2151,-22,,loss,2341,2318,-23,JustWingIt,AdamFro,Pablo,Zannah,AlecJS,RainMan,LukiePookie,MaddogDuo,HiEveryBod,Jayism,GodSpeed,UtSukuyuube,illios,-,2-3,wllwL,,cp,22.5,lucio,error,,,,meh,,,,,,,,,
684,1/29/2017,,3,352.0,2151,2127,-24,,loss,2120,2121,1,-,-,-,-,-,-,-,-,-,-,-,-,gibraltar,1,-,,,attack,Check,mercy,ana,,,,meh,,,,,,,,,
685,1/29/2017,,3,352.0,,,,,loss,,,,-,-,-,-,-,-,-,-,-,-,-,-,gibraltar,2,-,,,defend,Check,symmetra,,,,,meh,,,,,,,,,
686,1/29/2017,,3,353.0,2127,2151,24,,win,Check,Check,#VALUE!,JustWingIt,PickThenPush,GodlyMike,IAonymous,Zonomar,AnnoyAncetx,DeckardCain,SovietPupper,ScarrazGriz,FreshZZZ,Aethervenom,Fat1Gu3x,lijiang tower,-,3-1,lwww,,cp,15,lucio,,,,,meh,,,,,,,,,
687,1/29/2017,,3,354.0,2151,2176,25,,win,2137,-,-,JustWingIt,PickThenPush,GodlyMike,IAonymous,ButtHurtWang,AMMM,LuckyOwl,Engibeer,ZonoMar,CardBoardBox,Itchy,WolfieCSGO,gibraltar,1,2,82.66,0,attack,8,ana,,,,,meh,,,,,,,,,
688,1/29/2017,,3,354.0,,,,,win,2137,-,-,JustWingIt,PickThenPush,GodlyMike,IAonymous,ButtHurtWang,AMMM,LuckyOwl,Engibeer,ZonoMar,CardBoardBox,Itchy,WolfieCSGO,gibraltar,2,0,41.84,0,defend,4.5,zen,,,,,meh,,,,,,,,,
689,1/29/2017,,3,355.0,2176,2205,29,,win,2117,2148,31,JustWingIt,PickThenPush,MoneyMaster,GoonKed,Kev,PixelFox,Iñaki,ObsoleteZero,Amphotericin,FightingPant,Lambo,Loves2Spoon,oasis,-,3-0,www,,cp,10,ana,,,,,meh,,,,,,,,,
